,_id,date,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp,szz,bug
354,80724a8df94e8e8610a4d46586b0b0c806074736,1392039625,2,2,3,1.268410359,90,26,3169,1,14,35.0076466,113,1917,68.55279925,379,1,1
355,687ab8ff39714b5ce9983d7c352a9d12d477edc9,1392047613,1,1,1,0,14,31,4164,1,8,1.183831019,91,1646,63.39113851,57,0,0
356,ecdd36dcb28e11c2100fe84d5df7bb2af97a6263,1392048670,1,1,1,0,21,0,2379,1,2,1.011180556,28,1647,64.21813248,57,0,0
357,9ca11b3424bc17061e386cabdee1995b3e491ddf,1392055954,1,1,1,0,3,1,4147,0,8,0.096539352,92,1648,64.00457088,57,1,1
358,2a6e4281bc25ea9029af1def51cabac38a917218,1392086906,2,3,3,0.666019322,140,6,4671,0,12,56.27780864,154,283,20.63216094,104,0,0
359,a347aeb50884e3df023ac18ad807d42fd445aa56,1392095819,2,2,3,0.356833317,143,4,6829,1,15,30.71677855,108,1651,61.49633199,271,0,0
360,a435d5911504d8f414ca9e9a9003b7f07711d2a4,1392096713,1,1,1,0,24,29,3150,1,14,3.896516204,204,1918,67.61824257,91,1,1
361,164ed4d3766fe86de7bc12f5cef55a5069531596,1392110372,2,3,4,1.09460514,180,26,3070,0,9,23.39181134,150,503,148.6062096,120,0,0
362,f7a3f976b2776b953199bf3c6716d25e2ddea03e,1392111050,1,1,1,0,52,1,1970,1,15,81.19277778,40,176,5.306328926,35,0,0
363,a36e8e24b829b99eb1ddc398429f6809bd47d6e4,1392113286,1,1,1,0,1,1,155,0,1,5.068877315,2,504,149.4508144,28,1,1
364,ad89a8e304d1a820b297ef629644715238bac0b6,1392124283,2,2,2,1,3,1,7119,1,18,1.082106481,413,3487,149.3710568,311,1,1
365,c1ee186c6c2310acb811595797e078d125bafaaf,1392131233,2,2,2,0.249882293,24,0,2836,1,10,1.15203125,175,1664,69.14721208,290,1,1
366,7693b6034c5b487d7e3d22ce3120cc397666c014,1392132979,2,2,2,0.934849024,57,0,2281,1,3,6.940300926,81,3489,150.7924834,311,1,1
367,724710aa30292ac2abd638b547c00344cd47ea49,1392133389,2,2,2,0.903046849,194,35,6034,1,19,3.328362269,173,1920,68.61188245,379,1,1
368,2b388a4ff4c8fe51488a95b2626d01fa3ae58b63,1392147124,2,2,2,1,2,2,4516,1,8,1.857517361,131,3491,151.5238934,311,0,0
369,a82dc4871132f6f30550e7b934921ef96c00600d,1392151440,2,2,2,0.855450811,25,0,7164,1,18,0.264241898,417,3493,153.0833186,311,0,1
370,2017dd16a17d6df4863234c08b6cff0743260f54,1392164967,1,1,1,0,27,0,2413,1,9,4.648159722,50,1665,63.93593361,57,1,1
371,7cc379b6b0ded786eb62465b6560512e1ced1839,1392174515,1,1,1,0,7,0,3148,1,18,4.681990741,121,177,5.66100741,14,1,1
372,1b528a135074de935d61cd7debfa1639da5d7d2f,1392183798,1,1,1,0,11,8,334,1,5,313.9362616,8,1921,67.97318137,30,1,1
373,42bd9b01a3f5cafa3c20186dd8b7608f467f1611,1392188646,1,1,1,0,3,2,677,1,8,639.101088,43,9,3.321660518,1,0,0
374,6749cc030d90192cf999f0626cd01904e0e896f4,1392197218,1,1,1,0,31,1,4395,1,6,4.983229167,52,1666,60.58272428,57,1,1
375,a635e0ddaa17829d90f6d6f2096ec371117367d6,1392197243,2,3,3,0.851001315,32,1,4473,1,10,2.36433642,211,1669,63.57956923,290,0,1
376,8b9431052e3d61392fc8179c11535d264307c499,1392200901,2,2,2,0.970950594,3,2,9517,1,20,0.310706019,398,1671,65.00462046,290,0,0
377,c9c353b1f3633c7934ab02e6b5f4d6f7b6d921d9,1392267949,2,2,2,0.92715874,67,6,3441,1,18,11.52230324,177,1673,58.67960884,290,0,0
378,b35f620685806d93a7b32cb38ddc1e568690ed0f,1392271985,1,1,1,0,1,1,9,1,2,181.5544792,11,1922,66.96099841,5,0,0
379,0174bc81f7d2de8d27eebb7df04fb04a776d1f62,1392290131,3,3,3,1.218320989,83,3,4535,1,14,6.3328125,128,1676,59.42941885,292,0,1
380,29ba7dcf44b721c431a355cf46c9434b201ee60b,1392292198,1,1,1,0,7,25,548,1,5,1023.163322,10,648,644.013605,290,0,0
381,02ca7d63ca30b6951ead9edfd62cb5ea00ae7204,1392297492,2,2,2,0.922123131,68,18,4446,1,23,8.144861111,197,1678,60.54105803,290,1,1
382,d4649484ee4000714f673b5f272aeb14ed781f7e,1392325767,2,5,7,2.018964185,105,166,2850,1,13,374.3458466,219,113,108.2773921,70,0,0
383,e4cb11ce5006b834ab688f1f8723b617c88080a9,1392336884,1,1,1,0,26,0,4184,1,8,0.548819444,95,1679,57.15126773,57,1,1
384,11f1358e49c275ae76b9b676e7f3fef7eb5220cb,1392353710,2,2,2,0.948078244,21,9,4060,1,10,1.812928241,156,1681,57.56113783,290,0,0
385,1fa7558ed5b5098be920ba39ae0d8f2d68e3f004,1392356692,2,3,6,2.303603318,49,10,4860,0,13,1027.98097,400,289,22.49507869,104,1,0
386,ecba45b579d03f4e3032f64b0dc29bd0b019f356,1392359605,1,1,1,0,4,0,140,0,1,161.9708912,2,290,23.28078711,19,0,0
387,c7c1b7003223b2c8b40ad69d829cb8abad9348ab,1392375655,1,1,1,0,260,0,1730,1,2,5.703993056,10,1682,56.40163475,39,1,1
388,8110fc486d3702b464fac7cbd52796cfda9c4f57,1392447763,2,3,3,1.342138956,18,3,772,1,17,37.76071373,93,1925,67.06532664,380,1,1
389,eb0413d7c3f6c8377e410e116826fcfccbec3365,1392465711,1,1,1,0,2,2,1305,1,12,18.47748843,125,1683,51.09340053,233,0,0
390,7cf8a68136e90cda676cf99c112914a22eaf96cd,1392469111,2,2,3,1.163406952,33,32,8026,1,18,5.266875,391,3496,141.8212995,311,1,1
391,b6bc90c50286b74cfcc0b4c67c3ded3be552505d,1392469113,2,2,8,2.78133683,156,24,8413,1,19,5.409914641,608,3504,149.8211651,311,1,0
392,6af4748240d783fb0fd75666c88ce3ea32b7386e,1392475953,1,1,4,1.938708497,7,14,3150,1,19,21.09357639,461,3508,152.798827,238,1,1
393,c4bbe81e5ffd7d180da7485d9b35d8dbf9b1703c,1392484897,2,3,5,1.855816459,65,19,57112,1,24,3.54306713,1183,3513,156.2672909,311,1,1
394,c05c86eb3c6cf2a0aeeef777cfd03d1a6d4bc68d,1392497249,2,3,3,0.951045661,25,0,3415,1,10,0.655829475,229,3516,156.8844817,311,1,1
395,e282a51a768e93122fb029979cda6697735dca49,1392502900,1,1,1,0,1,1,3155,1,18,3.800752315,122,3517,156.7668103,73,1,1
396,78640ac1ea71100d69059b2d80bebfd974c6462e,1392541260,2,2,3,0.420026002,56,4,3842,1,5,14.74840664,113,1686,50.37928165,290,0,0
397,0363c5b13c6d7bf3598bba760643aa0fb259248e,1392543789,1,1,1,0,2,2,348,0,2,0.029270833,41,1687,51.1943007,233,0,0
398,b1d084f45599e11d80665b306c9b3f617ba97f32,1392547258,2,2,3,1.052981575,26,4,57554,1,20,2.694552469,1033,1690,53.9114124,290,1,0
399,1780102e8a06260eba129007a669ddcafe6f2f5f,1392561385,2,4,4,1.501762207,70,22,14830,1,29,3.813640046,798,3521,152.8463318,311,1,1
400,a5722689742a043213ccdec9d3d691140ed7f4f9,1392568679,2,2,2,0.958240728,64,7,2564,1,2,0.190555556,120,3523,153.8783571,311,1,1
401,6f632e6c9b1f2ab8d4dcc2c951d7c4d82550641a,1392569978,1,1,1,0,1,1,361,1,2,0.018715278,43,3524,154.6861729,238,1,1
402,abe6a4b8c7a37b999ce782468f77dcc11e925eae,1392574884,2,2,2,0.366578013,110,4,3724,1,15,58.13545139,176,3526,155.938108,312,1,1
403,b3906111a4433325958de7604465d8f0e49325d2,1392579907,2,3,9,2.616718688,110,37,18713,1,28,7.240662294,733,3535,164.0980299,312,1,1
404,0b27309efdaba54bffa19e81e0f1e5ae6f176884,1392581910,2,5,8,1.193186911,105,100,11825,1,22,121.4327402,764,1698,58.77713506,292,1,1
405,511ebb0693daff19b87539c181be8ce8c5d1d9f3,1392584089,2,2,2,0.446481347,41,2,3027,1,13,0.026990741,204,3537,164.9973924,312,1,1
406,f5ff2046c1dd770af53f5817ae814fe5afa0b321,1392584675,1,1,1,0,32,0,8481,1,14,0.072384259,128,1699,59.33081189,57,0,0
407,910ddfb0a69780d141bc1b44c0e8d3aabb813532,1392590999,1,1,1,0,3,2,1632,1,2,0.145578704,81,3538,164.1950657,238,1,1
408,6223a60c7acd2de7f2efb4448ed1d8362bc5f3d7,1392603794,1,1,1,0,1,1,5080,0,18,0.25505787,348,1700,57.54580305,235,0,1
409,ab8d8b054678dc4dc3070eb2db376b3908a7b7d2,1392650715,1,1,1,0,23,0,2299,1,2,0.771134259,81,1701,53.66691443,57,1,0
410,5493b2d6bd60226b33b413713fa212914e52abb0,1392658320,1,1,1,0,20,1,5080,1,18,0.631087963,349,1702,53.99877158,235,1,1
411,78bbbeed8347e023a39893a354552d3196a82094,1392664671,2,2,2,0.650022422,1,5,9069,1,20,10.45787616,235,1704,55.41087538,292,1,1
412,d7bf97b0906e6821b36f900e536d18f1ccdddff2,1392671789,2,3,4,1.10426412,62,4,7738,1,23,1.646281829,440,1708,58.64643741,292,1,1
413,59712660007c6627e82fb16f94caa44f7dede35f,1392690806,1,1,1,0,6,11,1209,0,2,11.88034722,13,291,17.56208333,10,0,0
414,71207bd8f23e3e8577074869cc47adf38a94567b,1392691226,2,2,4,1.748999223,9,7,10600,0,12,524.4748032,291,10332,650.0381984,1415,0,0
415,f7f5ff38485ff2cf32c4f989ec83f81dc98e6c44,1392712754,2,2,2,0.863120569,7,0,2178,0,6,34.72196759,59,506,144.6180625,100,0,0
416,b0e8687830f97b9ddeb50b010730e5d2fdfd5916,1392720766,2,2,2,0.901170196,40,1,2800,1,2,0.426458333,144,3553,158.6636409,312,1,1
417,4988ad3c788e93ca19b3122ab83395056ee445e3,1392723486,1,2,2,1,2,2,64,0,6,351.9439815,28,10334,650.8026904,66,0,0
418,2b8dbfbce97ba1d81e1f6be5dc2afa2d7c8baa96,1392731949,1,1,1,0,54,0,8513,1,14,1.704560185,129,1709,53.39220633,57,1,1
419,1643e643ece66b71720f5806c3958b961c2d479e,1392732064,2,3,5,1.770483663,33,2,18410,1,30,4.662759259,1262,3558,161.9062336,312,1,1
420,20d09c433c11a5c1d9073aec5a110c7be79e7558,1392734387,1,1,2,1,20,20,6628,0,8,1.097123843,182,1711,55.18438721,57,0,1
421,24eb072a7e8fa246f853df0748e7c66069f4ff20,1392736054,1,1,1,0,6,15,591,0,8,21.60645833,30,10335,651.213839,129,0,0
422,cd140389e1d0cdca9f232f9b33d1b09e90034b22,1392743447,2,14,7,3.287608967,111,55,16242,1,23,1885.012274,499,10359,674.8407331,220,1,0
423,8cb3365a924e5869d5c8a5715a80d4cd8189b243,1392745719,2,2,2,0.161320671,126,1,3832,1,15,1.353246528,179,1713,56.05005452,292,1,1
424,f60966bd4d2efc97ed3b1a2178bcbd9c92de0c04,1392747089,2,2,2,0.16232618,25,17,1906,0,12,27.830625,179,508,145.9427556,120,0,0
425,4ec04ec7ec987de2e86c2ac8cdacbf6a8acd72a4,1392753337,2,3,7,1.975693434,176,16,12622,1,24,15.88092758,676,3565,165.1708113,312,1,1
426,1e7fd470ba063434dde6553e25aca4031e42912b,1392784478,1,1,1,0,2,2,1309,0,9,8.07375,59,292,17.54800252,85,0,0
427,98a7f0f9cf4f95c639cd25e88a69e200ef0309dd,1392812487,1,1,1,0,1,1,2007,0,6,1.15431713,52,509,145.3923529,92,0,0
428,318bd8893c940baa06228ce507ee8168da5a2270,1392812863,1,1,1,0,21,1,2705,1,12,0.77869213,45,1714,51.50712649,57,1,1
429,7ac9de0f154fb3553d36df6bc22079e0d68fdc85,1392813673,2,3,3,0.927027994,35,6,2122,0,11,16.35616127,133,512,148.3609239,120,0,0
430,36487b734fd6779096039708f8fb8542e6d8c362,1392814984,2,3,3,0.51157797,34,0,3357,1,18,23.16108796,231,1717,54.35606672,292,0,0
431,d9552c2abd0d8618f2c51ea9f0b1586dc00e9624,1392818834,1,2,2,0.936667382,14,3,3639,0,9,79.34229167,196,514,150.0615459,92,0,0
432,3537588fb11588198eccbfa28281053e65d5cce5,1392820031,1,1,2,0.439496987,8,3,3342,0,12,294.9966493,87,516,151.9688768,28,1,1
433,d57dbd547ab44a22cc430f18490a1ae370e64432,1392830214,2,2,2,0.315398113,192,1,3359,1,16,6.719618056,143,1719,54.90368855,292,1,1
434,6e68e9cf1522a12f0e985131be99c9578a7def47,1392833781,2,2,3,1.494925175,61,1,5409,1,10,13.24868441,165,1722,57.52121112,293,1,1
435,97fd5cbd4b6c9f4969ee36268bca7114f34c711d,1392845329,2,3,5,0.777762175,229,4,7577,1,23,3.383097222,449,1727,61.04326284,293,1,1
436,f30fa7bb343b349690fac828f866f103a3aa1ee9,1392854072,1,2,1,1,2,4,27,0,1,14.74832176,5,294,18.67897763,19,0,0
437,309abdd882183714f51f1fce3858ead2613c744c,1392858407,1,1,1,0,2,0,772,0,11,16.43157407,134,295,19.54618833,85,0,0
438,94600a848596bf620c65737b58c6dc080f338a71,1392859480,1,1,1,0,2,0,766,0,11,16.4921875,135,296,20.50262882,85,0,0
439,a4c364c4fca88480d5b0a019e784fc0d21a6b56a,1392861412,2,2,2,0.566509507,86,4,2079,0,4,4.622563657,49,298,22.40452774,97,0,0
440,784fe7c0a520e8d5189d5fe2a16d6750fd0b4ce5,1392893356,2,5,9,2.776831174,188,53,10583,0,15,457.8690008,745,525,156.744406,139,1,1
441,417395ac4b67385526cc5b81e738e4921666894e,1392893363,1,2,4,2,12,4,45,0,1,167.9320718,16,529,160.7434395,47,0,0
442,eeefb2d7cf4eae260b90275a6628e8b643c24004,1392906002,2,4,5,1.480736512,22,17,3713,0,11,1814.322405,192,303,25.15902696,105,0,0
443,49534294940bfe1365d2ad361891a453c1c036ab,1392906274,2,3,4,1.776748849,33,0,4135,0,12,137.9506655,230,33,4.303423079,16,0,0
444,c656ba52079370b803406e5b65ffe3b2c3f6e8f6,1392906332,2,2,2,0.970950594,7,3,1393,0,11,143.5298958,104,305,27.12844202,105,1,1
445,ea6f55a25df377d3a01b35b18899980f5905c3bc,1392909543,1,1,2,0.543564443,30,2,1423,0,11,23.62650463,144,531,160.1883478,92,1,1
446,f09aabc28fa041d926f45d21e601d4fac0e59812,1392910160,2,6,8,2.217922363,295,36,7496,0,14,98.29762731,517,539,168.0910409,139,1,0
447,61cfddf422c9dbb8aadfc39eedfe8e1b9bf37d41,1392910213,2,3,4,1.992778107,14,3,1279,0,9,131.1888166,81,543,172.0778287,139,0,0
448,d06503f2d78ae1cca924c3516c607851685d713e,1392913046,2,3,5,1.614317132,28,26,3674,1,14,192.9394421,196,118,104.4650376,52,0,0
449,8cc341943f9c2bd15251db699615a5e6ec8b5959,1392915763,1,1,1,0,6,1,2171,0,8,129.4845602,65,10360,656.1955888,234,0,0
450,9ada4158cd9688430dee9ca16b78fe7d575af05a,1392915907,1,1,1,0,4,1,448,0,9,922.1137847,50,10361,657.1879455,234,1,0
451,7881a5bf9c5f5d61a3d148acfc9dcc7538bc8086,1392918898,1,2,2,0.41381685,33,3,3065,0,13,559.2216956,241,3567,149.0647761,37,0,0
452,4c06f675d5e06ac4383b1e67a6e0813b409a9c50,1392921706,2,3,6,1.757497273,43,12,6978,0,15,435.365409,494,549,175.0384853,139,1,1
453,23d13dacca9861ae060410926043fea86d2e5795,1392927968,2,3,4,1.262700342,21,13,4980,0,15,165.8070602,375,10365,660.4630374,1469,1,1
454,57948a00bf129e0166b9cae7b6ae1183b5587b1b,1392928917,2,3,4,1.578389825,16,4,5495,0,15,291.8782523,385,553,176.9730422,139,1,1
455,bac2099d19119ac4da73f1e3d8bc76fc19fdb06c,1392929098,2,2,2,0.925685987,40,4,1574,0,4,39.65534722,51,555,178.9099919,120,1,1
456,fbcd26d2a30b05581a495d802b767e0014e1a718,1392929673,2,2,2,0.40217919,49,1,1096,0,8,41.21395255,89,557,180.6979065,120,1,1
457,f1a111b3a23818f90206cf827aa78528b873971f,1392936390,2,2,2,0.444552234,115,4,3057,1,16,363.060787,148,20,2.092852419,5,0,0
458,0f16652d495864a2012fd0fc0ed568e6ea4bc1e1,1392991367,1,1,1,0,3,0,5824,0,17,17.87709491,202,10366,655.8088084,129,0,0
459,6041a9141290a5f24fe2eae74d79755d86c6b388,1393044479,2,5,9,2.720070605,76,7,29730,1,35,201.4197492,1903,1736,54.72244638,294,1,1
460,ed84fe583572c00454d25c80a7fbdcb718bd831c,1393046501,2,2,3,1.22684076,124,2,11851,1,14,10.04122299,192,162,4.158226993,89,1,1
461,0c41eb54b69df05fdfe542ae6b9e18aca102c86b,1393059252,2,2,2,0.05745902,151,0,3460,1,13,0.017314815,97,1742,58.81574645,294,1,1
462,1927adcb5b6322754055ec7c1403d18ef9b85d5d,1393067587,2,2,4,1.485686799,104,0,7273,1,19,22.59961227,244,1746,61.43236758,275,1,1
463,c240c1bb7f910acf99b68217e6edcfc018301e65,1393068439,1,1,1,0,2,0,4293,0,8,0.009861111,64,1747,62.26243682,39,1,1
464,ca551e9f50d120a7df024c143f37ec7681949c67,1393071611,1,1,1,0,6,2,1309,1,12,3.753402778,127,1748,62.61609909,236,0,0
465,1b64b56ccf1417b4beca7bed7d97dae59a8cc803,1393076269,2,3,3,1.224394445,52,11,12855,1,23,13.23093364,563,3570,144.3620445,312,1,1
466,01b4ca7b386e2151e72abd0b2f1c2ecda16f856e,1393076270,1,1,1,0,41,0,6720,1,7,1.783414352,120,3571,145.3619768,74,1,1
467,a2a25daab3f792071cba7e3d51c3d2abf00c6c2a,1393083082,2,2,2,0.964078765,13,5,9803,1,16,0.446793981,235,3573,146.8477476,312,1,0
468,8bffc680730baeb75a0764c02d5d9479eee4502e,1393083128,1,2,3,0.96272615,100,80,3311,1,9,2.942843364,250,3576,149.8433741,238,1,1
469,a29a64421d33da260a7d362b9f95ba50806929de,1393083218,2,2,3,1.435591746,54,6,4531,1,2,1.442716049,234,3579,152.8317046,312,1,1
470,128ece82f5c9df1393b097e56edcf89a686dc03c,1393088833,3,4,4,1.586492297,251,9,21077,1,23,4.241501736,442,1752,63.46992239,333,1,1
471,5a1719bf0af9420f5608be57209358e2c77d892f,1393128684,1,1,1,0,2,0,1031,0,6,26.84291667,28,1753,57.92181953,1,1,1
472,96bf1a9e2ee14d6938d23f375dc557eb131baf1b,1393162151,1,3,4,1.84268886,37,14,15511,0,25,41.26863715,599,1757,58.09658779,236,1,1
473,7a140644bb864b33a5703af3dc19c84a2bcb243d,1393168845,1,1,1,0,1,1,10008,0,27,1.439421296,478,3580,145.675044,238,0,1
474,0f61b5a730cd24bb7ab05a282fa3a07ec8b534a5,1393168847,2,3,6,1.911080482,149,3,22359,1,29,12.76747106,922,3586,151.6749032,312,1,1
475,11204112fa5839fef68c4b511b3aece9ba6627e4,1393169757,1,3,3,1.429473298,13,2,13653,0,24,17.78012346,460,1760,60.06896257,237,1,1
476,cefc7f3f8677282aa49e610700500999ffcaffcb,1393186931,2,3,6,0.99697241,151,6,7902,1,26,50.07255401,539,3592,155.4682712,312,1,1
477,a3ffbd4eada0192ebad239b0062039adb5f51f2f,1393249805,2,2,2,0.177389453,70,5,2852,0,10,0.390810185,24,1762,53.57334235,278,1,1
478,a24fdf9bb64f8cf41e66fb3d103a669e26ed2868,1393252167,3,3,3,1.263279336,58,12,1269,0,6,9.201925154,83,10369,650.6878958,1453,1,1
479,f4efd7fa1f3a19e2a03b2300791e9ff14d6697a6,1393257163,1,1,1,0,32,32,5489,0,5,364.0878472,34,10370,651.4486109,181,0,0
480,ef4034a07304a2887436cf1396cc989384c23b6f,1393259843,1,1,4,0.469252888,77,98,5506,1,13,74.59294271,166,87,4.748655387,8,0,0
481,fe024fd7797ce73b0a83969f685073606863b79e,1393309934,1,1,1,0,3,2,881,1,8,16.42125,44,10,3.260152101,1,1,1
482,124641ac651bbea2bd062a9605817d39b473bf0e,1393316826,2,5,7,1.739186196,245,100,18399,1,25,82.99134094,559,1769,55.81070825,282,1,1
483,54f3e7caaa3150d871f7d11c1e610492c84f6dde,1393334121,2,2,2,0.24376926,122,2,4898,1,10,1.849571759,166,3594,145.0444287,312,1,1
484,f700051affab74804180d3a8bb296f6cabd751a0,1393334124,1,1,1,0,16,15,899,1,2,9.176666667,35,3595,146.0442245,238,1,1
485,745840be480d4e43f22d0c4f40c198cdee6926a4,1393334126,2,2,3,1.236186026,59,1,4786,1,4,5.567816358,107,3598,149.0440653,312,1,1
486,a394a58fe4aac2e77e8c9a7e5c2fe78b4f6502e4,1393336819,1,1,1,0,17,2,92,1,3,642.754456,9,119,100.7832071,41,0,0
487,231bc5715cd82658aa493befeee9983c8ae7204e,1393339912,2,2,3,0.321401824,145,3,1881,0,6,25.18598765,82,560,150.339637,120,1,1
488,63859c4954c185343769e4ae41ac237a5fbd31f7,1393341455,2,2,2,0.694974967,205,9,10231,0,12,11.70496528,251,10372,650.4907489,1415,1,1
489,5e66e8472e34be92037ee14a97b8af1a4339af50,1393342082,2,2,2,0.599314237,47,1,751,0,7,111.6380382,35,562,152.226532,120,1,1
490,36fb6d02f92e4aeb3d1cf2ab02bd83f4b42e3bb2,1393344425,2,2,2,0.66319684,57,1,797,0,7,46.29170139,37,307,18.89970047,97,1,1
491,57f21feee55057978300e56a0cc1fea109c4b518,1393409581,1,1,1,0,23,6,466,0,7,19.32268519,33,10373,649.3365344,1234,0,0
492,7100eda84b437a1d2f42be690490198bb0d2e1f0,1393427856,2,3,3,0.757586887,72,4,2038,1,12,231.8080787,135,1928,63.3596065,380,0,0
493,0bfc63099d16d40e4ca4fcb5a1e013da07febc8b,1393431934,1,1,7,2.612001573,30,7,756,1,6,643.8553241,81,126,107.0576603,48,1,1
494,06cedbd8bd184e3f34c939385e2cbddd9e3aedca,1393440006,1,1,2,0.845350937,17,5,2353,0,16,4.310405093,161,10375,650.1908649,129,1,1
495,2b3acbf04ca04c733316af44132ec605de080f66,1393488681,2,4,4,0.734411814,142,15,4400,0,14,0.987332176,105,1789,61.35236294,291,1,1
496,6afa93473446fb2c6b874f92c72045670997535f,1393490732,2,2,2,0.494182935,36,1,4448,1,21,40.52954861,144,10377,650.1752503,146,1,1
497,16e4e54fbc1c2e9d6c024cb4c8b73196c3a27dde,1393490950,2,2,2,0.376019851,52,3,18689,1,23,112.5208681,394,1930,63.54309723,341,0,0
498,c14c8093a10c10363866e505a62237c9c62b679e,1393502677,1,1,1,0,20,0,1580,1,15,1.549178241,123,3618,152.1261781,238,0,0
499,bc58ceae1b3691095e4db8bfcb9f2192eeaf077d,1393502679,1,1,5,1.490369734,33,24,3524,1,2,6.484831019,248,3623,157.125893,238,1,1
500,d81e6de27221b2caec858658787abf55d91a925e,1393512272,1,1,1,0,14,9,3080,1,3,0.273043981,10,178,3.447441823,36,1,1
501,592b135627e5a06d1b39aee23540f897beee493f,1393537087,2,7,8,1.604688872,242,8,23459,1,27,9.087770062,1000,1798,62.84248568,291,1,0
502,848c414ceb7f8dfa6bf1cb908b31047bf78910eb,1393543014,1,1,1,0,29,0,2466,1,2,0.08443287,89,3635,161.4029877,74,0,0
503,827bc8f09eb6be33972723284a202745477c7656,1393544397,2,3,4,1.478354497,135,4,6541,1,18,11.50389178,250,1802,65.19416234,309,1,1
504,481255841603dcf6f5f9da59c807742b7a8cedc1,1393545492,2,3,6,2.122551317,19,42,9802,1,25,7.460160108,436,1808,70.91367153,291,1,1
505,c0674ec415ef7e8e2f540d4ac4caafa60e454663,1393555668,2,2,2,0.40217919,24,1,3977,0,13,2.216579861,80,1810,69.90214578,291,0,0
506,482e34c9a574ed0f9bfa7d2de4b50af5b3e68c79,1393591490,1,1,1,0,3,1,1000,0,13,0.532384259,65,10378,647.9765324,130,0,0
507,ce61e155800f8594d3bfe89e11982de60c02c3f9,1393609573,1,1,2,0.391243564,8,5,1431,0,15,15.96304977,95,10380,649.4541638,130,0,0
508,4ed4929f5a19426d0e76e817c895cfe42549d282,1393625645,1,1,1,0,2,1,786,1,13,10.89959491,126,3636,151.4801916,238,1,1
509,5b6ed239ab2debdfdceff08624ed7d37a463daed,1393627352,2,2,2,0.619382195,37,2,3434,1,14,6.060775463,168,3638,153.3167879,312,1,1
510,76226936180e26d9e682e909ba765fff61d327d9,1393665900,2,2,3,0.829665465,201,3,4240,0,14,590.3246798,95,1813,55.46736124,292,1,1
511,077886653bb15b3cde6b2326207364f8fca8f3f7,1393681524,1,1,1,0,26,0,14060,1,16,72.41869213,244,3639,149.4106218,74,0,1
512,37ab8697c014821dd4f22aba728dc823cf065eac,1393684574,1,3,3,1.207885323,65,6,13942,1,26,3.319645062,578,278,86.14670596,100,1,1
513,fb0020e27808c429f3f311a11ef0ea9ea04441aa,1393708623,1,1,1,0,1,1,2495,1,2,1.918310185,90,3640,148.4202559,74,0,0
514,fdc0ea90e0bcaa4652c77c5db9dcb7e58b2dda67,1393715210,1,1,1,0,45,1,4258,0,3,0.030486111,67,1823,60.46766913,58,1,1
515,ee44380e8d52a97dffe90bb61e33a1e5ccfb30e8,1393730948,2,2,2,0.591672779,9,5,5546,1,10,0.193622685,179,1825,59.80955954,310,1,1
516,6f17c126ff89ea2e3c03f832be8ed25d26113551,1393758184,2,2,3,1.003926886,359,40,12969,1,16,4.259047068,303,1828,58.84020274,310,1,1
517,76778cca3196ed855b1311da8d21741d446bda27,1393761116,1,1,3,1.556656707,11,3,3327,1,19,8.283263889,326,1831,61.38638316,252,0,0
518,5090be04f190f40927af0c51e6f1e59a74a5ed03,1393789929,2,2,3,0.90238406,62,0,7675,1,18,10.41277006,450,3659,155.1056963,313,1,1
519,b305782ef34d6fd161e2ae9c2bab8995b43ea62c,1393806389,3,3,3,1.336204626,65,19,1295,0,6,21.29655478,87,10383,648.0915658,1453,0,0
520,56ca67916705c5ee00cbe5e33bc882242243e4fd,1393828110,1,2,2,0.208180946,39,22,3222,1,15,67.20050926,234,180,4.468769072,38,0,0
521,262ea77ae957f8d7dab24f1acde74cdb537e3922,1393840312,2,2,2,0.393616404,113,3,3422,1,16,106.7281076,150,22,2.261563313,5,1,1
522,dd553f51c8fdba7f7ecd5462a90bf9788c5c48c2,1393840435,2,3,3,0.757586887,72,4,2038,1,12,217.7467438,138,1933,62.72206254,380,0,0
523,ca289ff4e9317024e3c3a344a3b266fd883ffd1d,1393840452,2,2,2,0.376019851,52,3,18761,1,23,88.31119792,396,1935,64.72140795,341,1,1
524,723beba465d4cd213bbf2c94b1db0963e06a9745,1393874932,1,1,1,0,70,0,367,1,6,0.208981481,15,1849,66.66243501,43,1,1
525,1f1c7c285f7f6d962c03df0c90855f08aed5d7d3,1393882470,2,4,8,2.410216793,174,28,8761,1,22,79.83169705,349,3667,155.2042385,290,1,0
526,4799df0aa03882b02b43b98e11b31219d0b62a24,1393887361,2,2,2,0.721928095,27,3,2708,1,2,2.64962963,108,3669,156.4918453,316,1,1
527,55937e1c59536ae2b5bf5c1974bd9004ae584981,1393892334,1,1,1,0,45,0,2569,1,2,0.05755787,93,3670,156.7115826,74,1,1
528,02d4f1049999a6639faf6572ec12176fbdb0f122,1393927697,2,2,2,0.962900415,27,4,7729,1,18,1.052737269,449,3672,154.1770142,316,1,1
529,fecb7356870e11bfa0606dab85da0b88f89888ac,1393931575,2,2,2,0.803090976,31,18,4307,1,2,1.289797454,185,3674,155.7013419,316,1,1
530,517ba9d1ca0b3faafaaa45be34c9a93f3eb848be,1393935469,2,4,4,0.635528065,56,3,2041,1,13,1.688078704,135,1853,59.46433505,299,1,1
